thread_link,thread_title,is_main_post,user,time,text
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Wotsit,8 years ago,"Garuda S



Did you actually look on the Jet Airways website, where all the relevant information is actually available to you?



I guess not, so here’s a link...



https://www.jetairways.com/en/eu/travelinformation/reduced-mobility.aspx"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Wotsit,8 years ago,"And here’s the link to Fiji Airways too..



https://www.fijiairways.com/flight-information/special-travel-needs/"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"Thanks for your time that you allowed to be 'wasted' by my question! I happen to be on a hunting spree, hunting for international travel related matters. Thanks to the internet, knowledge acquisition has become easy! 

My wife uses a foldable walker and hence we should not face any problems with it.

Regards and take care

Dr. Somanna"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"Thanks once again for sending this link that I have bookmarked. We would be spending a lot of time [10 hours!] in the Fiji airways aircraft for the journey between Singapore and Nadi. We would surely become hungry! The flight I plan to take starts at about 9pm from Singapore to arrive at 11am the next day at Nadi. Should I request for an Indian breakfast for the morning in advance or can I get them onboard? The payment for such food purchases, will card payments be accepted? Sorry for this question being posed under this thread! But what to do? So many 'little things' that I need to know and be prepared for! Hope you understand.

Regards

Dr. Somanna"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,tortoise123_12,13 years ago,Is a disabled passenger allowed to take a walker/rollator on board the aircraft with them or must it be put in the luggage the same as a pushchair.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Wotsit,8 years ago,"On a long haul flight, the meals are complimentary with Fiji Airways. 



I’m not sure they offer an Indian Breakfast, but they do cater for some dietary requirements, as mentioned on their website. Types like Dairy Free, Kosher, Halal, and a few others. 



You need to contact them to make a request for the type of meal ( or the nearest dietary equivalent) for your flight. 



I hope this helps."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"Thanks for these suggestions. The flight departs from Singapore at 8-55pm and we, having arrived from India would have reached Singapore by 5-55pm...a layover of 3 hours. Being new to present day international travel, I would need all this time to navigate to the departing terminal and gate at Changi airport and be in time to check in. Being served a supper on the flight would be a relaxing thing to look forwards to so that we can have some 'good sleep'! When the time comes, I will remember to contact the Fiji airlines about our meal requirements.Yes, all this information-gathering from helpful people like you helps!

Regards

Dr. Somanna"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,HeatSeeker,8 years ago,"Just a word of warning. I do hope you're booking this flight as a single ticket, or single PNR.

If you are booking 2 separate tickets you will have to clear immigration, and may need a visa to do so.

Also 3 hours is a very risky connection if you book on 2 tickets, because if your first flight is delayed you may miss the next flight and have to buy new tickets; provided it's a single ticket it's the airline's responsibility to sort it out."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"Gosh! Never thought of this angle and was not even aware of the implications! Just a little while ago, while scouting for lower fares, I came across an offer where it was stated in red: separate tickets! Now I will not touch such offers with a barge pole! 

BTW, where is the immigration factor entering the fray? Would it be at Singapore?

Thanks a lot, thanks very, very much, for your word of caution.

God bless you.

Regards and take care

Dr. Somanna"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,HeatSeeker,8 years ago,"Yes, with separate tickets you have to collect your luggage, clear immigration and check in for the second flight. But unless you have a visa (which you'll need if you have an Indian passport) you won't be allowed to board the first flight, as you won't be able to enter Singapore, and as far as the airline is concerned that's your destination.

That's why separate tickets are cheaper, because the airline is not responsible to help if you miss the connection.

If you want more help on this, checkout the Singapore forum at https://www.tripadvisor.co.uk/ShowForum-g294262-i1747-Singapore.html"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"Thanks for this sustained help. Does this mean that on a single ticket the transfer of checked in luggage is done by the airlines themselves? And, on a single ticket I can access the departure terminal/gate for the second flight easily without any hassle?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,HeatSeeker,8 years ago,"Yes, correct on both.

With a single ticket, you present that at check in, and your luggage will be checked through to your final destination, and you can stay in the transit area at the airport, and you don't have any problems with immigration at an intermediate stop.

Also the airline takes responsibility to get you to your final destination. If the first flight lands too late for you to make the connection, they have to find you another flight.

The only thing you must remember is to notify the airlines if you need special care, and that includes the transfer airport."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"I appreciate your kindness to add further insights. The onward journey is from my hometown, Hyderabad, and the route is via Bangalore [where I have 3 hours of layover], Singapore [where the layover period is also 3 hours] before I get to my destination Nadi in an overnight flight. So after I check in the baggage at Hyderabad, I need not bother about it till I reach Nadi where I have to pick it up. Fine.

On the return journey the layover time at Singapore is nearly 16 hours before I take the flight to reach Mumbai. Can we spend these 16 hours 'in the transit area'? What is this transit area please? Is it the same as 'lounge access?' Feel a bit embarrassed to ask what are 'basic knowledge' matters to you, but, what to do?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,⚡RawT⚡,8 years ago,"You can spend up to 24 hours in transit at Changi Airport. There is so much to do within the airport, it would be worth your while googling ""Transit Changi Airport"" to find the many options. Which includes a city tour."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,HeatSeeker,8 years ago,"Provided you are on a single ticket you can stay in the transit area, which is the airside area, and doesn't involve clearing immigration.

You could pay for some time in an airside hotel to get sleep, 16 hours between 2 long flights is what I'd call an ordeal :) Or you can pay to go in a lounge, which will be quieter than the main area. As Rawtalent says, there's also a lot to do in Changi airport, but personally with your flights, I'd be wanting some sleep.

You may find you have to take different airlines or routes to get the whole trip on a single ticket."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,tortoise123_12,13 years ago,Is a disabled passenger allowed to take a walker/rollator on board the aircraft with them or must it be put in the luggage the same as a pushchair.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6244558-Disability_walker_rollator-Traveling_With_Disabilities.html,Disability walker/rollator,False,Garuda S,8 years ago,"Hi thanks for this guidance. The matter is that I am 64+ and my wife under 60. After a 10 hour flight from Nadi, it is a 16-hour overnight layover that has to be 'killed' at Singapore. Would there be any place where we can lie down and try to 'sleep' for 6-8 hours in the transit area? From what little I know, this is busy 24x7, with flights constantly arriving and departing and a tired soul would only become more tired watching the hectic movements of guys rushing around here, there and everywhere.Please correct me if I am wrong in presuming this. If lounges can offer some amount of rest, I am in the dark as to what their tariffs would be. Certainly they would be pricey.

I will certainly do what you have suggested and read up about the layout and other facilities in the Changi airport and might as well enjoy it! 

Regards.

Dr. Somanna"
